name,signal,side,tp,sl,hold,split,trades,total_return,avg_trade,win_rate,avg_win,median_win,avg_loss,profit_factor,max_drawdown,target_hit_rate,winner_ge_2_pct,bootstrap_mean_5pct,positive_year_pct,stress_trades,stress_total_return,stress_avg_trade,stress_win_rate,stress_avg_win,stress_median_win,stress_avg_loss,stress_profit_factor,stress_max_drawdown,stress_target_hit_rate,stress_winner_ge_2_pct,stress_bootstrap_mean_5pct,stress_positive_year_pct
breakout6_v1.5_L_tp0.030_sl0.018_h12,breakout6_v1.5,1,0.03,0.018,12,train,435,-0.0966843809631216,3.625662939043194e-05,0.41379310344827586,0.027514435477201223,0.028300000000000027,-0.019360104910240712,1.003194690552609,-0.5010774741225135,0.39770114942528734,0.9611111111111111,-0.0018389710511197042,0.5,435,-0.36237030781031865,-0.0007637433706095671,0.41379310344827586,0.02671443547720122,0.027500000000000028,-0.020160104910240714,0.9353745258817149,-0.6198698208406492,0.39770114942528734,0.9611111111111111,-0.002638971051119702,0.0
breakout6_v1.5_L_tp0.030_sl0.018_h12,breakout6_v1.5,1,0.03,0.018,12,test,178,-0.19196570255412726,-0.0009432994059191285,0.4044943820224719,0.025725569978977472,0.028300000000000027,-0.019058003139056444,0.9168836805038629,-0.40090571330740343,0.3539325842696629,0.8888888888888888,-0.003771455804027854,0.5,178,-0.29939744272967306,-0.0017432994059191267,0.398876404494382,0.02528373094636025,0.027500000000000028,-0.01967712328453441,0.8526172688629851,-0.4251073220026931,0.3539325842696629,0.9014084507042254,-0.004571455804027853,0.0
breakout6_v1.5_L_tp0.030_sl0.018_h24,breakout6_v1.5,1,0.03,0.018,24,train,428,-0.06616169715986697,0.00011759733828965095,0.4135514018691589,0.028189501757934624,0.028300000000000027,-0.019678128089109386,1.0101902246018502,-0.5066476396632384,0.411214953271028,0.9943502824858758,-0.001722370275841495,0.5,428,-0.33710488555296914,-0.000682402661710348,0.4135514018691589,0.027389501757934618,0.027500000000000028,-0.020478128089109388,0.9431774781240061,-0.6223077438900253,0.411214953271028,0.9943502824858758,-0.002522370275841494,0.0
breakout6_v1.5_L_tp0.030_sl0.018_h24,breakout6_v1.5,1,0.03,0.018,24,test,170,-0.21525162292224498,-0.0011585444511162909,0.38823529411764707,0.027758761205519997,0.028300000000000027,-0.019509911502443168,0.9029326922719088,-0.4182886333833564,0.3764705882352941,0.9696969696969697,-0.004072937990959809,0.5,170,-0.31523317704562237,-0.00195854445111629,0.38823529411764707,0.026958761205519998,0.027500000000000028,-0.020309911502443163,0.8423692348013105,-0.44090700900576574,0.3764705882352941,0.9696969696969697,-0.004872937990959806,0.0
breakout18_v1_L_tp0.022_sl0.012_h6,breakout18_v1,1,0.022,0.012,6,train,486,-0.3811218128114038,-0.0008537590701435764,0.3786008230452675,0.019982538976050897,0.02032883000000002,-0.013548722118156104,0.8985933767586446,-0.5667955368139646,0.3683127572016461,0.9293478260869565,-0.0020705180971013976,0.0,486,-0.5807292724405486,-0.001653759070143576,0.3765432098765432,0.01929084413458262,0.01953465000000002,-0.014303469916562369,0.8145510097497319,-0.6553877891618156,0.3683127572016461,0.02185792349726776,-0.002870518097101397,0.0
breakout18_v1_L_tp0.022_sl0.012_h6,breakout18_v1,1,0.022,0.012,6,test,217,-0.18220219527674286,-0.0007971077435544538,0.3778801843317972,0.019626563699580827,0.020314095000000018,-0.013202597064569959,0.9029526626295651,-0.28868002973017926,0.35944700460829493,0.9512195121951219,-0.0026432206962830876,0.5,217,-0.31270602208801757,-0.0015971077435544536,0.3778801843317972,0.01882656369958083,0.019514095000000023,-0.014002597064569956,0.8166623801585481,-0.3638624652792093,0.35944700460829493,0.0,-0.0034432206962830875,0.0
breakout18_v1_L_tp0.022_sl0.012_h12,breakout18_v1,1,0.022,0.012,12,train,479,-0.3815591212117354,-0.0008675427999438849,0.3778705636743215,0.020266758667551833,0.020351950000000018,-0.013704148724832225,0.8982444523699419,-0.5827433352760796,0.3757828810020877,0.9447513812154696,-0.0021218019665970784,0.0,479,-0.5786720175844701,-0.001667542799943885,0.3778705636743215,0.019466758667551834,0.01955195000000002,-0.014504148724832227,0.8151991371973106,-0.6674576094256925,0.3757828810020877,0.022099447513812154,-0.0029218019665970775,0.0
breakout18_v1_L_tp0.022_sl0.012_h12,breakout18_v1,1,0.022,0.012,12,test,215,-0.19333586604088093,-0.0008651615008768615,0.3813953488372093,0.01988366118672532,0.020328570000000018,-0.013657668721804522,0.8975982378830198,-0.30182877805945885,0.37209302325581395,0.975609756097561,-0.0027478311390501105,0.5,215,-0.32098480041557276,-0.0016651615008768611,0.3813953488372093,0.019083661186725318,0.019528570000000023,-0.014457668721804519,0.8138149048767569,-0.37152504025446287,0.37209302325581395,0.0,-0.003547831139050111,0.0
breakout18_v1_L_tp0.022_sl0.012_h24,breakout18_v1,1,0.022,0.012,24,train,477,-0.39487528833642127,-0.0009174647589098521,0.3752620545073375,0.020331879441340798,0.020356670000000018,-0.013681332583892626,0.8926596255583262,-0.5917276370451339,0.3752620545073375,0.9497206703910615,-0.0022043527536687634,0.0,477,-0.5870906742821471,-0.0017174647589098518,0.3752620545073375,0.019531879441340803,0.01955667000000002,-0.014481332583892628,0.8101627554479646,-0.6741022196593154,0.3752620545073375,0.0223463687150838,-0.003004352753668763,0.0
breakout18_v1_L_tp0.022_sl0.012_h24,breakout18_v1,1,0.022,0.012,24,test,215,-0.19093430612380557,-0.000849986372093022,0.3767441860465116,0.020332970617283973,0.02034939000000002,-0.013654609626865682,0.9001228052836941,-0.3118967705471867,0.3767441860465116,1.0,-0.0027440346488372055,0.5,215,-0.31896180670714214,-0.0016499863720930217,0.3767441860465116,0.019532970617283967,0.01954939000000002,-0.01445460962686568,0.8168496927714055,-0.3696526213597908,0.3767441860465116,0.0,-0.003544034648837206,0.0
breakout18_v1_L_tp0.022_sl0.018_h6,breakout18_v1,1,0.022,0.018,6,train,468,-0.6424458697653694,-0.0020052021017956828,0.44017094017094016,0.019749287908225704,0.02030000000000002,-0.01910987745318654,0.8125675375619368,-0.7270734694496288,0.42094017094017094,0.9029126213592233,-0.0034866641200637623,0.0,468,-0.7543663372341478,-0.0028052021017956814,0.43803418803418803,0.019044832264047556,0.01950000000000002,-0.019836597710152577,0.7483557134817915,-0.7941399587211803,0.42094017094017094,0.02926829268292683,-0.00428666412006376,0.0
breakout18_v1_L_tp0.022_sl0.018_h6,breakout18_v1,1,0.022,0.018,6,test,202,-0.4039906356745696,-0.002383457438469022,0.41089108910891087,0.019392668283797786,0.02030000000000002,-0.017571847648117297,0.7697527880854699,-0.4500806855227353,0.3811881188118812,0.927710843373494,-0.004510558305497554,0.0,202,-0.4931837800620018,-0.003183457438469021,0.41089108910891087,0.018592668283797784,0.01950000000000002,-0.018371847648117303,0.7058623484177984,-0.5309069611124155,0.3811881188118812,0.0,-0.005310558305497553,0.0
breakout18_v1_L_tp0.022_sl0.018_h12,breakout18_v1,1,0.022,0.018,12,train,456,-0.6711469547946607,-0.002240643716827119,0.4342105263157895,0.020269632721347887,0.02030633500000002,-0.01951597214612422,0.7970786456418018,-0.7682946374282538,0.43201754385964913,0.9393939393939394,-0.0037466912638557262,0.0,456,-0.7719187325762192,-0.0030406437168271168,0.4342105263157895,0.019469632721347892,0.01950633500000002,-0.02031597214612422,0.735471138214484,-0.8237095665070703,0.43201754385964913,0.030303030303030304,-0.004546691263855726,0.0
breakout18_v1_L_tp0.022_sl0.018_h12,breakout18_v1,1,0.022,0.018,12,test,194,-0.41213768632833003,-0.0025458548868931424,0.42783505154639173,0.019690067388283484,0.02030000000000002,-0.019172715687250437,0.7679247834661762,-0.4575977159230852,0.41237113402061853,0.963855421686747,-0.004764277366621569,0.0,194,-0.4969068685046357,-0.003345854886893141,0.42783505154639173,0.01889006738828348,0.01950000000000002,-0.019972715687250443,0.7072150610649725,-0.5343529338396025,0.41237113402061853,0.0,-0.005564277366621568,0.0
breakout18_v1_L_tp0.022_sl0.018_h24,breakout18_v1,1,0.022,0.018,24,train,450,-0.6429502780579253,-0.002088133533333338,0.44,0.02035955893939396,0.02030633500000002,-0.019725606190476214,0.8109660182330565,-0.7434825439933404,0.44,0.9292929292929293,-0.0036109834111111194,0.0,450,-0.7511540529527335,-0.002888133533333336,0.44,0.019559558939393956,0.01950633500000002,-0.020525606190476213,0.7487342755354617,-0.804189825840113,0.44,0.03535353535353535,-0.004410983411111118,0.0
breakout18_v1_L_tp0.022_sl0.018_h24,breakout18_v1,1,0.022,0.018,24,test,192,-0.4030748681454758,-0.002488960856295652,0.4322916666666667,0.020081975368569118,0.02030000000000002,-0.019676004036697267,0.7771791152600684,-0.4492357352887909,0.4270833333333333,0.9879518072289156,-0.004793187765149824,0.0,192,-0.488326585828201,-0.0032889608562956508,0.4270833333333333,0.019518931097560997,0.01950000000000002,-0.020291207585534245,0.7170827979436804,-0.5264112959897017,0.4270833333333333,0.0,-0.005593187765149822,0.0
breakout18_v1_L_tp0.030_sl0.012_h6,breakout18_v1,1,0.03,0.012,6,train,466,0.3058737504569722,0.0007623545994441324,0.3562231759656652,0.026578329529335604,0.028300000000000027,-0.013522484861762477,1.0875719827562973,-0.3440968286706255,0.3261802575107296,0.9156626506024096,-0.0007926499125959848,1.0,466,-0.10051536925717319,-3.7645400555867103e-05,0.351931330472103,0.02610136685462379,0.027500000000000028,-0.014232340797408396,0.9959185492368691,-0.4793158795070317,0.3261802575107296,0.926829268292683,-0.0015926499125959845,0.5
breakout18_v1_L_tp0.030_sl0.012_h6,breakout18_v1,1,0.03,0.012,6,test,199,-0.03702898474561089,-1.559317745926904e-05,0.3417085427135678,0.02523059838020391,0.028300000000000027,-0.013120486505101225,0.9981946289947252,-0.24984569568248938,0.27638190954773867,0.8382352941176471,-0.0021539066246236906,0.5,199,-0.17885320963419782,-0.0008155931774592689,0.3417085427135678,0.02443059838020391,0.027500000000000028,-0.013920486505101222,0.9109977570805513,-0.2948465788318535,0.27638190954773867,0.8382352941176471,-0.002953906624623691,0.5
breakout18_v1_L_tp0.030_sl0.012_h12,breakout18_v1,1,0.03,0.012,12,train,448,0.17310638350224994,0.0005500361168198927,0.34375,0.027693696730528086,0.028300000000000027,-0.013668071823693924,1.06132176389331,-0.3813293450462232,0.3325892857142857,0.9675324675324676,-0.0009723215383722045,0.5,448,-0.18031012116148615,-0.000249963883180107,0.34375,0.026893696730528084,0.027500000000000028,-0.014468071823693923,0.9736732475177186,-0.4985682142421586,0.3325892857142857,0.9675324675324676,-0.0017723215383722043,0.0
breakout18_v1_L_tp0.030_sl0.012_h12,breakout18_v1,1,0.03,0.012,12,test,194,-0.06744755603976815,-0.00017554525735384094,0.33505154639175255,0.026578969539590096,0.028300000000000027,-0.013656502325581405,0.9806686743273585,-0.25774997008872036,0.30412371134020616,0.9230769230769231,-0.002375383323343582,0.5,194,-0.20162456191445,-0.0009755452573538401,0.33505154639175255,0.025778969539590094,0.027500000000000028,-0.014456502325581403,0.8985163190820574,-0.2955558732591931,0.30412371134020616,0.9230769230769231,-0.003175383323343582,0.5
breakout18_v1_L_tp0.030_sl0.012_h24,breakout18_v1,1,0.03,0.012,24,train,446,0.2257342081887339,0.00065276215164473,0.34080717488789236,0.028322587828947393,0.028300000000000027,-0.013652725953627395,1.072530909062949,-0.3944949677616886,0.34080717488789236,1.0,-0.0009511947922603794,1.0,446,-0.14213567542027883,-0.0001472378483552698,0.34080717488789236,0.027522587828947388,0.027500000000000028,-0.014452725953627397,0.984545419439237,-0.5088544684736132,0.34080717488789236,1.0,-0.0017511947922603797,0.5
breakout18_v1_L_tp0.030_sl0.012_h24,breakout18_v1,1,0.03,0.012,24,test,189,-0.14097044665175573,-0.0006178228367800406,0.31216931216931215,0.028112385319467352,0.028300000000000027,-0.013656917307692319,0.9342297141606725,-0.2857426261353164,0.30687830687830686,0.9830508474576272,-0.0030062714391534415,0.5,189,-0.26166827844102536,-0.0014178228367800398,0.31216931216931215,0.02731238531946735,0.027500000000000028,-0.01445691730769232,0.857417993461779,-0.32480610281149713,0.30687830687830686,0.9830508474576272,-0.0038062714391534414,0.0
breakout18_v1_L_tp0.030_sl0.018_h6,breakout18_v1,1,0.03,0.018,6,train,442,-0.14447139013719557,-9.50559650266918e-05,0.42081447963800905,0.025993436436752455,0.028300000000000027,-0.019049976225694352,0.991384762759177,-0.5127165361230213,0.37104072398190047,0.8870967741935484,-0.0018836277499960181,0.5,442,-0.3995002780767767,-0.0008950559650266908,0.416289592760181,0.025475003475676893,0.027500000000000028,-0.019701609984753277,0.9221692819572077,-0.6033287368932858,0.37104072398190047,0.8967391304347826,-0.002683627749996017,0.5
breakout18_v1_L_tp0.030_sl0.018_h6,breakout18_v1,1,0.03,0.018,6,test,186,-0.3417848122307754,-0.00202021379962009,0.3709677419354839,0.02459715122635361,0.028300000000000027,-0.017717634199553293,0.8187330259962953,-0.39980922876524716,0.2849462365591398,0.7971014492753623,-0.004508204520361212,0.0,186,-0.4330315839190634,-0.002820213799620089,0.3709677419354839,0.023797151226353612,0.027500000000000028,-0.018517634199553303,0.757883930455835,-0.4773070678285658,0.2849462365591398,0.7971014492753623,-0.005308204520361211,0.0
breakout18_v1_L_tp0.030_sl0.018_h12,breakout18_v1,1,0.03,0.018,12,train,412,-0.29005063485984905,-0.0005625925405076397,0.4029126213592233,0.027505292226765968,0.028300000000000027,-0.019502709903789824,0.95168732130452,-0.5688104863171456,0.3859223300970874,0.9578313253012049,-0.002450653103439629,0.5,412,-0.48964879462080124,-0.001362592540507638,0.4029126213592233,0.026705292226765962,0.027500000000000028,-0.020302709903789826,0.8875979824141134,-0.6579627095265107,0.3859223300970874,0.9578313253012049,-0.0032506531034396276,0.0
breakout18_v1_L_tp0.030_sl0.018_h12,breakout18_v1,1,0.03,0.018,12,test,175,-0.2807169874898787,-0.0016327094349879473,0.38857142857142857,0.02570124545462694,0.028300000000000027,-0.01900382095362171,0.8594851437566344,-0.36979691081260035,0.33714285714285713,0.8823529411764706,-0.004405345644289957,0.5,175,-0.3749072022941119,-0.002432709434987946,0.38857142857142857,0.02490124545462694,0.027500000000000028,-0.019803820953621713,0.7990927915555377,-0.42372171351165033,0.33714285714285713,0.8823529411764706,-0.005205345644289957,0.0
breakout18_v1_L_tp0.030_sl0.018_h24,breakout18_v1,1,0.03,0.018,24,train,405,-0.17795336873451828,-0.00020843420444816992,0.4074074074074074,0.028085683439787568,0.028300000000000027,-0.01966064008486023,0.9821098032165733,-0.5121447318912711,0.4024691358024691,0.9878787878787879,-0.0021578701273070686,0.5,405,-0.4056777789967596,-0.0010084342044481686,0.4074074074074074,0.02728568343978757,0.027500000000000028,-0.02046064008486024,0.9168289597515831,-0.6114230823754072,0.4024691358024691,0.9878787878787879,-0.0029578701273070677,0.0
breakout18_v1_L_tp0.030_sl0.018_h24,breakout18_v1,1,0.03,0.018,24,test,168,-0.3074721574614757,-0.0019208402414297209,0.375,0.027673183324441422,0.028300000000000027,-0.0196772543809524,0.8438123364780734,-0.4113847280273826,0.3630952380952381,0.9682539682539683,-0.004953090433350336,0.0,168,-0.39479647474868085,-0.0027208402414297195,0.36904761904761907,0.027309015223364094,0.027500000000000028,-0.020285472683101574,0.7874205266502505,-0.44205780039616405,0.3630952380952381,0.9838709677419355,-0.005753090433350335,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h6,breakout18_v1.5,1,0.022,0.012,6,train,445,-0.3807115594695315,-0.0009440731759418319,0.3775280898876405,0.019824675103897658,0.02031098000000002,-0.013540281518949175,0.887989636631643,-0.5517276161462379,0.36404494382022473,0.9226190476190477,-0.0022117271071493113,0.0,445,-0.5664540266128204,-0.001744073175941832,0.3752808988764045,0.019140909875431912,0.01951267000000002,-0.014290088174428934,0.8046357883637026,-0.6598410436059214,0.36404494382022473,0.023952095808383235,-0.0030117271071493103,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h6,breakout18_v1.5,1,0.022,0.012,6,test,198,-0.10451968742616335,-0.0004280387806493134,0.3888888888888889,0.019474750796114878,0.02030000000000002,-0.013093450329499256,0.9465055368919892,-0.2683003534582382,0.36363636363636365,0.935064935064935,-0.002347999852939574,0.5,198,-0.23583175067092332,-0.0012280387806493133,0.3888888888888889,0.018674750796114883,0.01950000000000002,-0.013893450329499256,0.8553622061445623,-0.32163098185908645,0.36363636363636365,0.0,-0.0031479998529395734,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h12,breakout18_v1.5,1,0.022,0.012,12,train,438,-0.36587084276756676,-0.0009044550940025612,0.3767123287671233,0.02026294884137504,0.02033705000000002,-0.013697940989011004,0.8940640948625013,-0.5565556484356128,0.3744292237442922,0.9454545454545454,-0.0022139288881655676,0.0,438,-0.5535620895694938,-0.0017044550940025604,0.3767123287671233,0.01946294884137504,0.01953705000000002,-0.014497940989010999,0.8113787148961247,-0.6613461519122055,0.3744292237442922,0.024242424242424242,-0.0030139288881655666,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h12,breakout18_v1.5,1,0.022,0.012,12,test,196,-0.08613986706880228,-0.000323914401472066,0.3979591836734694,0.019847760862967644,0.02030000000000002,-0.013657733644067806,0.9606063989135275,-0.27653799452002115,0.3877551020408163,0.9743589743589743,-0.0022373314160875645,0.5,196,-0.21888574232993085,-0.0011239144014720656,0.3979591836734694,0.019047760862967642,0.01950000000000002,-0.014457733644067806,0.8708759674094753,-0.3292745244991421,0.3877551020408163,0.0,-0.0030373314160875636,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h24,breakout18_v1.5,1,0.022,0.012,24,train,436,-0.3795248073193418,-0.0009592408715596337,0.3738532110091743,0.02033441509202456,0.020340560000000018,-0.01367303545787547,0.8879565231177663,-0.5661038191637497,0.3738532110091743,0.950920245398773,-0.0022615594759174307,0.0,436,-0.5624824738344908,-0.0017592408715596329,0.3738532110091743,0.019534415092024558,0.01954056000000002,-0.014473035457875469,0.8058714000896573,-0.6681128766620145,0.3738532110091743,0.024539877300613498,-0.003061559475917431,0.0
breakout18_v1.5_L_tp0.022_sl0.012_h24,breakout18_v1.5,1,0.022,0.012,24,test,196,-0.08341916861120524,-0.0003072682142857113,0.39285714285714285,0.020319944805194827,0.02030000000000002,-0.013654288403361354,0.9629355402069272,-0.28697069327274805,0.39285714285714285,1.0,-0.0022206712780612225,0.5,196,-0.21655856433774467,-0.0011072682142857111,0.39285714285714285,0.019519944805194825,0.01950000000000002,-0.014454288403361354,0.8738273492641239,-0.3389544697873935,0.39285714285714285,0.0,-0.003020671278061222,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h6,breakout18_v1.5,1,0.022,0.018,6,train,433,-0.6148672936388544,-0.002011145498586879,0.4387990762124711,0.01980498417322385,0.02030000000000002,-0.019069024665846295,0.8120697750940403,-0.7422874391704655,0.4226327944572748,0.9210526315789473,-0.0035536059254279405,0.0,433,-0.7278867009706282,-0.002811145498586878,0.43648960739030024,0.01910758478653362,0.01950000000000002,-0.01978917838337284,0.7479111535336739,-0.8028033681956508,0.4226327944572748,0.031746031746031744,-0.004353605925427939,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h6,breakout18_v1.5,1,0.022,0.018,6,test,186,-0.3614847670710418,-0.0022302047285558393,0.41935483870967744,0.019480267452574945,0.02030000000000002,-0.017909990192705852,0.785543816479128,-0.4112564637430176,0.3924731182795699,0.9358974358974359,-0.0044680287873778285,0.0,186,-0.45001022304769556,-0.003030204728555838,0.41935483870967744,0.01868026745257495,0.01950000000000002,-0.018709990192705847,0.7210748980811204,-0.4909468843376332,0.3924731182795699,0.0,-0.005268028787377827,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h12,breakout18_v1.5,1,0.022,0.018,12,train,421,-0.5991268324186793,-0.001973807794137923,0.43942992874109266,0.02026836853419936,0.02031715000000002,-0.019409412119317574,0.8185894370792771,-0.7440435408313257,0.43705463182897863,0.9405405405405406,-0.0035552357985318907,0.0,421,-0.7140229053066964,-0.0027738077941379218,0.43942992874109266,0.01946836853419936,0.01951715000000002,-0.020209412119317576,0.7551541334612266,-0.8027324015291504,0.43705463182897863,0.032432432432432434,-0.004355235798531889,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h12,breakout18_v1.5,1,0.022,0.018,12,test,180,-0.3535220773599631,-0.002229587226252455,0.4388888888888889,0.01965424497756366,0.02030000000000002,-0.019346644098544266,0.7946144163751998,-0.40391445863984543,0.4222222222222222,0.9620253164556962,-0.004690232908260836,0.0,180,-0.4404660716025792,-0.0030295872262524537,0.4388888888888889,0.018854244977563658,0.01950000000000002,-0.020146644098544265,0.7320017995449489,-0.4821131200876638,0.4222222222222222,0.0,-0.005490232908260836,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h24,breakout18_v1.5,1,0.022,0.018,24,train,414,-0.5281552267688939,-0.001613733647342996,0.45169082125603865,0.020363282620320878,0.02032135000000002,-0.019718147929515435,0.8507411064542307,-0.7106316471641894,0.45169082125603865,0.93048128342246,-0.003253064545893724,0.0,414,-0.6614575283922763,-0.0024137336473429947,0.45169082125603865,0.019563282620320876,0.01952135000000002,-0.020518147929515437,0.7854514064886339,-0.7755269732238921,0.45169082125603865,0.0374331550802139,-0.004053064545893723,0.0
breakout18_v1.5_L_tp0.022_sl0.018_h24,breakout18_v1.5,1,0.022,0.018,24,test,179,-0.34110905465299246,-0.002132481421278016,0.441340782122905,0.020065996399889076,0.02030000000000002,-0.019669278900000017,0.8059338238328785,-0.39246902005474404,0.43575418994413406,0.9873417721518988,-0.0044871917849161995,0.0,179,-0.42925745231174395,-0.002932481421278014,0.43575418994413406,0.01951489884615387,0.01950000000000002,-0.02026808202384917,0.7435785962610723,-0.47173877712461665,0.43575418994413406,0.0,-0.005287191784916198,0.0
